,TC,IMPORTE,TOTAL MX,TOTAL SAT
2884,1.0,0.0,0.0,0.0
2885,1.0,317.17,367.92,367.92
2886,1.0,108.0,108.0,108.0
2887,1.0,7500.0,8700.0,8700.0
2888,1.0,80.72,93.64,93.64
2889,1.0,950.0,950.0,950.0
2890,1.0,0.0,0.0,0.0
2891,1.0,0.0,0.0,487.1
2892,1.0,5595.0,6490.2,6490.2
2893,1.0,2398.0,2723.5,3027.0
2894,1.0,57.45,66.64,66.64
2895,1.0,0.0,0.0,0.0
2896,1.0,2661.66,3087.53,3087.53
2897,1.0,0.0,0.0,0.0
2898,1.0,193.12,224.02,224.02
2899,1.0,732.75,850.0,850.0
2900,1.0,910.35,1056.01,1056.01
2901,1.0,1600.0,1856.0,1856.0
2902,1.0,1747.4,2026.98,2026.98
2903,1.0,11764.07,12940.48,12940.48
2904,1.0,15285.1,16813.61,16813.61
2905,1.0,481.89,559.0,559.0
2906,1.0,179.28,207.96,207.96
2907,1.0,1603.91,1860.54,1860.54
2908,1.0,138.22,160.34,160.34
2909,1.0,263.22,305.34,305.34
2910,1.0,232.9,270.16,270.16
2911,1.0,20544.7,22599.17,22599.17
2912,1.0,1512.5,1754.5,1754.5
2913,1.0,120.0,139.2,139.2
2914,1.0,340.0,394.4,394.4
2915,1.0,430.0,498.8,498.8
2916,1.0,1600.0,1856.0,1856.0
2917,1.0,124.23,144.11,144.11
2918,1.0,0.0,0.0,99.9
2919,1.0,1067.0,1237.72,1237.72
2920,1.0,0.0,0.0,0.0
2921,1.0,21560.0,25009.6,25009.6
2922,1.0,2398.0,26693.32,26693.32
2923,1.0,6000.0,6960.0,6960.0
2924,1.0,1573.43,1825.18,1825.18
2925,1.0,168.19,195.1,195.1
2926,1.0,35.83,41.56,41.56
2927,1.0,2397.5,2781.1,2781.1
2928,1.0,2054.0,2382.64,2382.64
2929,1.0,17241.38,20000.0,20000.0
2930,1.0,2402.0,2786.32,2786.32
2931,1.0,0.0,0.0,255.0
2932,1.0,0.0,0.0,161.45
2933,1.0,0.0,0.0,464.9
2934,1.0,0.0,0.0,0.0
2935,1.0,0.0,0.0,0.0
2936,1.0,0.0,0.0,0.0
2937,1.0,0.0,0.0,0.0
2938,1.0,0.0,0.0,7979.3
2939,1.0,1431.46,1660.49,1660.49
2940,1.0,0.0,0.0,0.0
2941,1.0,1603.45,1860.0,1860.0
2942,1.0,9100.0,10556.0,10556.0
2943,1.0,8290.0,9616.4,9616.4
2944,1.0,0.0,0.0,0.0
2945,1.0,0.0,0.0,1238.35
2946,1.0,0.0,0.0,2155.25
2947,1.0,0.0,0.0,497.5
2948,1.0,0.0,0.0,817.9
2949,1.0,0.0,0.0,1035.5
2950,1.0,2000.0,2320.0,2320.0
2951,1.0,1700.0,1972.0,1972.0
2952,1.0,144.0,144.0,144.0
2953,1.0,14000.0,16240.0,16240.0
2954,1.0,0.0,0.0,0.0
2955,1.0,1007.0,1168.12,1168.12
2956,1.0,-500.0,-580.0,-580.0
2957,1.0,201.19,233.38,233.38
2958,1.0,20964.73,24319.09,24319.09
2959,1.0,0.0,0.0,0.0
2960,1.0,173.14,200.0,200.0
2961,1.0,9971.81,11567.3,11567.3
2962,1.0,50.0,58.0,58.0
2963,1.0,0.0,0.0,0.0
2964,1.0,173.06,200.02,200.02
2965,1.0,489.22,567.5,567.5
2966,1.0,389.55,451.88,451.88
2967,1.0,2400.0,2784.0,2784.0
2968,1.0,720.0,835.2,835.2
2969,1.0,114.89,130.13,130.13
2970,1.0,162.06,188.0,188.0
2971,1.0,11764.2,12940.62,12940.62
2972,1.0,5230.75,6067.67,6067.67
2973,1.0,0.0,0.0,6179.45
2974,1.0,2323.46,2695.21,2695.21
2975,1.0,503.49,503.49,503.49
2976,1.0,233.49,270.85,270.85
2977,1.0,15285.1,16813.61,16813.61
2978,1.0,18588.98,18588.98,18588.98
2979,1.0,0.0,0.0,0.0
2980,1.0,2100.0,2436.0,2436.0
2981,1.0,-179.27,-207.95,-207.95
2982,1.0,20.05,23.26,23.26
2983,1.0,1695.76,1967.08,1967.08
2984,1.0,323.84,375.65,375.65
2985,1.0,20897.45,22987.19,22987.19
2986,1.0,0.0,0.0,0.0
2987,1.0,0.0,0.0,0.0
2988,1.0,0.0,0.0,0.0
2989,1.0,0.0,0.0,0.0
2990,1.0,21398.16,21398.16,21398.16
2991,1.0,7500.0,8700.0,8700.0
2992,1.0,9300.0,10788.0,10788.0
2993,1.0,6600.0,7656.0,7656.0
2994,1.0,0.0,0.0,867.99
2995,1.0,0.0,0.0,1395.0
2996,1.0,411.0,476.76,476.76
2997,1.0,299.56,347.49,347.49
2998,1.0,2667.82,3094.67,3094.67
2999,1.0,116.21,134.8,134.8
3000,1.0,2702.5,3134.9,3134.9
3001,1.0,7557.61,8766.83,8766.82
3002,1.0,4464.54,5125.95,5125.95
3003,1.0,0.0,0.0,0.0
3004,1.0,0.0,0.0,0.0
3005,1.0,6120.0,7099.2,7099.2
3006,1.0,0.0,0.0,0.0
3007,1.0,0.0,0.0,0.0
3008,1.0,0.0,0.0,0.0
3009,1.0,2288.0,2654.08,2654.08
3010,1.0,10799.85,12527.82,12527.82
3011,1.0,1114.0,1114.0,1114.0
3012,1.0,344.83,400.0,400.0
3013,1.0,196.0,227.36,227.36
3014,1.0,46.32,53.74,53.74
3015,1.0,343.96,398.99,398.99
3016,1.0,0.0,0.0,0.0
3017,1.0,265.52,308.0,308.0
3018,1.0,1684.8,1954.37,1954.37
3019,1.0,0.0,0.0,0.0
3020,1.0,5920.5,6867.78,6867.78
3021,1.0,6660.0,6349.2,6349.2
3022,1.0,173.13,200.0,200.0
3023,1.0,72.0,72.0,72.0
3024,1.0,360.0,417.6,417.6
3025,1.0,60.0,69.6,69.6
3026,1.0,6000.0,6960.0,6960.0
3027,1.0,56.72,65.8,65.8
3028,1.0,1080.0,1252.8,1252.8
3029,1.0,145.98,169.34,169.34
3030,1.0,4670.43,4695.69,4695.69
3031,1.0,13970.2,16205.43,16205.43
3032,1.0,0.0,0.0,0.0
3033,1.0,0.0,0.0,0.0
3034,1.0,490.2,568.63,568.63
3035,1.0,0.0,0.0,0.0
3036,1.0,2475.92,2475.92,2475.92
3037,1.0,0.0,0.0,0.0
3038,1.0,254.0,294.64,294.64
3039,1.0,34.97,40.56,40.56
3040,1.0,2010.12,2331.74,2331.74
3041,1.0,0.0,0.0,0.0
3042,1.0,40.31,46.76,46.76
3043,1.0,195.0,226.2,226.2
3044,1.0,273.62,317.4,317.4
3045,1.0,880.0,1020.8,1020.8
3046,1.0,270.0,313.2,313.2
3047,1.0,1436.86,1666.75,1666.75
3048,1.0,114.89,130.13,130.13
3049,1.0,1955.0,2267.8,2267.8
3050,1.0,7138.88,8281.1,8281.1
3051,1.0,11764.07,12940.48,12940.48
3052,1.0,-153.19,-177.7,-177.7
3053,1.0,15285.1,16813.61,16813.61
3054,1.0,284.49,330.01,330.01
3055,1.0,1050.0,1218.0,1218.0
3056,1.0,112.54,130.0,130.0
3057,1.0,3362.5,3900.5,3900.5
3058,1.0,440.96,509.4,509.4
3059,1.0,3064.0,3554.24,3554.24
3060,1.0,346.27,400.0,400.0
3061,1.0,1813.6,2095.76,2095.76
3062,1.0,235.42,273.09,273.09
3063,1.0,150.86,175.0,175.0
3064,1.0,20431.05,22474.16,22474.16
3065,1.0,1800.0,2088.0,2088.0
3066,1.0,7800.0,9048.0,9048.0
3067,1.0,1340.0,1554.4,1554.4
3068,1.0,2398.0,2723.5,3027.0
3069,1.0,701.62,813.88,813.88
3070,1.0,0.0,0.0,0.0
3071,1.0,3080.0,3572.8,3572.8
3072,1.0,1903.5,2208.06,2208.06
3073,1.0,0.0,0.0,0.0
3074,1.0,132.89,154.15,154.15
3075,1.0,206.9,240.0,240.0
3076,1.0,100.0,116.0,116.0
3077,1.0,1120.0,1299.2,1299.2
3078,1.0,0.0,0.0,597.0
3079,1.0,0.0,0.0,243.0
3080,1.0,0.0,0.0,449.0
3081,1.0,2792.14,3238.9,3238.9
3082,1.0,5280.0,6124.8,6124.8
3083,1.0,446.58,518.03,518.03
3084,1.0,1091.0,1265.56,1265.56
3085,1.0,0.0,0.0,0.0
3086,1.0,15000.0,17400.0,17400.0
3087,1.0,1400.0,1624.0,1624.0
3088,1.0,2060.0,2389.6,2389.6
3089,1.0,0.0,0.0,0.0
3090,1.0,0.0,0.0,0.0
3091,1.0,0.0,0.0,0.0
3092,1.0,2398.0,2723.5,28600.0
3093,1.0,431.03,500.0,500.0
3094,1.0,256.6,297.66,297.66
3095,1.0,172.41,200.0,200.0
3096,1.0,0.0,0.0,0.0
3097,1.0,0.0,0.0,0.0
3098,1.0,15548.13,15548.13,15548.13
3099,1.0,5787.05,6712.98,6712.98
3100,1.0,0.0,0.0,0.0
3101,1.0,0.0,0.0,0.0
3102,1.0,5551.38,6439.6,6439.6
3103,1.0,5551.98,6440.3,6440.3
3104,1.0,23.62,27.4,27.4
3105,1.0,0.0,0.0,0.0
3106,1.0,0.0,0.0,1475.5
3107,1.0,148.0,148.0,148.0
3108,1.0,258.62,300.0,300.0
3109,1.0,41.85,48.55,48.55
3110,1.0,1661.0,1860.32,1860.32
3111,1.0,2800.0,3248.0,3248.0
3112,1.0,0.0,0.0,0.0
3113,1.0,490.0,568.4,568.4
3114,1.0,180.0,208.8,208.8
3115,1.0,808.0,937.28,937.28
3116,1.0,3434.0,3983.44,3983.44
3117,1.0,0.0,0.0,0.0
3118,1.0,22440.51,26030.99,26030.99
3119,1.0,343.97,399.0,399.0
3120,1.0,0.0,0.0,0.0
3121,1.0,0.0,0.0,0.0
3122,1.0,0.0,0.0,0.0
3123,1.0,0.0,0.0,0.0
3124,1.0,719.83,835.0,835.0
3125,1.0,2137.93,2480.0,2480.0
3126,1.0,555.0,643.8,643.8
3127,1.0,1700.0,1972.0,1972.0
3128,1.0,1275.0,1479.0,1479.0
3129,1.0,16170.0,18757.2,18757.2
3130,1.0,0.0,0.0,2175.0
3131,1.0,207.57,240.79,240.79
3132,1.0,1423.74,1566.12,1566.12
3133,1.0,7103.61,8240.19,8240.19
3134,1.0,0.0,0.0,0.0
3135,1.0,0.0,0.0,0.0
3136,1.0,500.0,580.0,580.0
3137,1.0,10339.57,11373.53,11373.53
3138,1.0,3709.4,4302.9,4302.9
3139,1.0,0.0,0.0,3567.0
3140,1.0,130.69,151.6,151.6
3141,1.0,14136.99,15550.69,15550.69
3142,1.0,2150.76,2494.89,2494.89
3143,1.0,2120.0,2459.2,2459.2
3144,1.0,-215.52,-250.0,-250.0
3145,1.0,300.44,348.51,348.51
3146,1.0,732.76,850.0,850.0
3147,1.0,17767.37,19544.11,19544.11
3148,1.0,560.34,650.0,650.0
3149,1.0,4624.0,5363.84,5363.84
3150,1.0,360.0,417.6,417.6
3151,1.0,0.0,0.0,802.3
3152,1.0,1198.72,1390.52,1390.52
3153,1.0,48.1,55.8,55.8
3154,1.0,2177.22,2525.58,2525.58
3155,1.0,473.28,549.01,549.01
3156,1.0,16454.4,16527.1,16527.1
3157,1.0,0.0,0.0,0.0
3158,1.0,0.0,0.0,0.0
3159,1.0,1805.44,2094.31,2094.31
3160,1.0,1677.0,1945.32,1945.32
3161,1.0,0.0,0.0,2405.73
3162,1.0,6660.0,6349.2,6349.2
3163,1.0,5000.0,4766.66,4766.66
3164,1.0,700.0,812.0,812.0
3165,1.0,172.41,200.0,200.0
3166,1.0,822.91,954.58,954.58
3167,1.0,87.94,102.01,102.01
3168,1.0,378.45,439.0,439.0
3169,1.0,1116.41,1228.06,1228.06
3170,1.0,4511.25,5233.05,5233.05
3171,1.0,0.0,0.0,0.0
3172,1.0,338.0,392.08,392.08
3173,1.0,0.0,0.0,264.0
3174,1.0,0.0,0.0,265.0
3175,1.0,0.0,0.0,0.0
3176,1.0,353.92,410.55,410.55
3177,1.0,21228.15,24624.65,24624.65
3178,1.0,0.0,0.0,1600.01
3179,1.0,0.0,0.0,1120.24
3180,1.0,7963.94,9238.17,9238.17
3181,1.0,111.0,111.0,111.0
3182,1.0,0.0,0.0,0.0
3183,1.0,0.0,0.0,0.0
3184,1.0,9400.0,10904.0,10904.0
3185,1.0,259.68,300.0,300.0
3186,1.0,121.63,141.09,141.09
3187,1.0,145.69,169.0,169.0
3188,1.0,2750.0,3190.0,3190.0
3189,1.0,1231.97,1429.09,1429.09
3190,1.0,2001.0,2321.16,2321.16
3191,1.0,378.0,438.48,438.48
3192,1.0,0.0,0.0,0.0
3193,1.0,1312.5,1312.5,1312.5
3194,1.0,42.82,49.67,49.67
3195,1.0,21350.0,24766.0,24766.0
3196,1.0,0.0,0.0,0.0
3197,1.0,0.0,0.0,0.0
3198,1.0,1964.28,2278.56,2278.56
3199,1.0,3075.0,3567.0,3567.0
3200,1.0,1207.46,1400.65,1400.65
3201,1.0,9483.68,10432.05,10432.05
3202,1.0,15285.1,16813.61,16813.61
3203,1.0,705.24,818.08,818.08
3204,1.0,73.93,85.76,85.76
3205,1.0,138.0,160.08,160.08
3206,1.0,0.0,0.0,0.0
3207,1.0,4650.0,5394.0,5394.0
3208,1.0,120.0,139.2,139.2
3209,1.0,3500.0,4060.0,4060.0
3210,1.0,4216.9,4875.58,4875.58
3211,1.0,661.63,767.49,767.49
3212,1.0,19755.25,21730.77,21730.77
3213,1.0,11560.31,13409.96,13409.96
3214,1.0,0.0,0.0,0.0
3215,1.0,3750.0,4350.0,4350.0
3216,1.0,1093.06,1267.95,1267.95
3217,1.0,180.0,208.8,208.8
3218,1.0,5500.0,6380.0,6380.0
3219,1.0,2100.0,2436.0,2436.0
3220,1.0,10.5,12.18,12.18
3221,1.0,0.0,0.0,0.0
3222,1.0,788.93,915.16,915.16
3223,1.0,0.0,0.0,328.0
3224,1.0,0.0,0.0,0.0
3225,1.0,0.0,0.0,0.0
3226,1.0,0.0,0.0,0.0
3227,1.0,0.0,0.0,649.0
3228,1.0,1525.0,1769.0,1769.0
3229,1.0,2398.0,2723.5,3027.0
3230,1.0,686.44,796.27,796.27
3231,1.0,0.0,0.0,1993.15
3232,1.0,1730.0,2006.8,2006.8
3233,1.0,2000.0,2320.0,2320.0
3234,1.0,0.0,0.0,0.0
3235,1.0,0.0,0.0,0.0
3236,1.0,0.0,0.0,0.0
3237,1.0,50.06,58.07,58.07
3238,1.0,290.0,336.4,336.4
3239,1.0,245.1,284.32,284.32
3240,1.0,1606.0,1862.96,1862.96
3241,1.0,3686.8,4276.69,4276.69
3242,1.0,0.0,0.0,483.36
3243,1.0,555.52,644.4,644.4
3244,1.0,0.0,0.0,0.0
3245,1.0,181.03,210.0,210.0
3246,1.0,4090.39,4696.37,4696.37
3247,1.0,2161.0,2506.76,2506.76
3248,1.0,230.17,267.0,267.0
3249,1.0,31.03,36.0,36.0
3250,1.0,2398.0,2723.5,28600.0
3251,1.0,354.56,411.29,411.29
3252,1.0,3400.0,3944.0,3944.0
3253,1.0,336.0,389.76,389.76
3254,1.0,6600.0,7656.0,7656.0
3255,1.0,114.89,130.13,130.13
3256,1.0,120.0,139.2,139.2
3257,1.0,8693.21,9562.53,9562.53
3258,1.0,2398.0,2723.5,3027.0
3259,1.0,7401.32,8585.53,8585.53
3260,1.0,186.7,216.57,216.57
3261,1.0,0.0,0.0,0.0
3262,1.0,1439.2,1669.47,1669.47
3263,1.0,2784.0,3229.44,3229.44
3264,1.0,900.0,1044.0,1044.0
3265,1.0,273.59,317.36,317.36
3266,1.0,1480.0,1716.8,1716.8
3267,1.0,36.56,42.41,42.41
3268,1.0,884.5,1026.02,1026.02
3269,1.0,2398.0,2723.5,3027.0
3270,1.0,7595.28,8810.53,8810.53
3271,1.0,1100.0,1276.0,1276.0
3272,1.0,0.0,0.0,0.0
3273,1.0,4554.0,5282.64,5282.64
3274,1.0,9390.26,10329.28,10329.28
3275,1.0,1950.0,2262.0,2262.0
3276,1.0,15285.1,16813.61,16813.61
3277,1.0,1037.0,1037.0,1037.0
3278,1.0,900.0,1044.0,1044.0
3279,1.0,0.0,0.0,0.0
3280,1.0,173.12,200.0,200.0
3281,1.0,1888.8,2191.02,2191.02
3282,1.0,0.0,0.0,0.0
3283,1.0,0.0,0.0,0.0
3284,1.0,239.89,278.28,278.28
3285,1.0,0.0,0.0,0.0
3286,1.0,0.0,0.0,0.0
3287,1.0,19395.38,21334.92,21334.92
3288,1.0,0.0,0.0,0.0
3289,1.0,-209.08,-229.99,-229.99
3290,1.0,0.0,0.0,0.0
3291,1.0,148.0,148.0,148.0
3292,1.0,185.76,215.48,215.48
3293,1.0,87.42,101.41,101.41
3294,1.0,6707.62,7780.84,7780.84
3295,1.0,8742.14,8742.14,8742.14
3296,1.0,0.0,0.0,0.0
3297,1.0,6660.0,6349.2,6349.2
3298,1.0,1965.6,2280.1,2280.1
3299,1.0,15000.0,17400.0,17400.0
3300,1.0,44.09,51.14,51.14
3301,1.0,2445.07,2836.28,2836.28
3302,1.0,1584.0,1837.44,1837.44
3303,1.0,343.96,398.99,398.99
3304,1.0,1919.5,2226.62,2226.62
3305,1.0,24.14,28.0,28.0
3306,1.0,9390.26,10329.28,10329.28
3307,1.0,15285.1,16813.61,16813.61
3308,1.0,850.0,986.0,986.0
3309,1.0,2398.0,2723.5,28600.0
3310,1.0,11.47,13.3,13.3
3311,1.0,19413.23,21354.56,21354.56
3312,1.0,397.7,461.33,461.33
3313,1.0,1080.81,1253.74,1253.74
3314,1.0,21.73,25.21,25.21
3315,1.0,0.0,0.0,0.0
3316,1.0,-18.1,-21.0,-21.0
3317,1.0,4080.48,4102.55,4102.55
3318,1.0,0.0,0.0,0.0
3319,1.0,1436.86,1666.75,1666.75
3320,1.0,0.0,0.0,0.0
3321,1.0,0.0,0.0,0.0
3322,1.0,0.0,0.0,0.0
3323,1.0,2322.17,2322.17,2322.17
3324,1.0,0.0,0.0,0.0
3325,1.0,2275.0,2639.0,2639.0
3326,1.0,0.0,0.0,0.0
3327,1.0,0.0,0.0,0.0
3328,1.0,1955.0,2267.8,2267.8
3329,1.0,8029.8,8832.78,8832.78
3330,1.0,15972.36,17569.6,17569.6
3331,1.0,2792.14,3238.9,3238.9
3332,1.0,16799.87,18479.86,18479.86
3333,1.0,703.54,816.11,816.11
3334,1.0,0.0,0.0,0.0
3335,1.0,2398.0,2723.5,3027.0
3336,1.0,799.65,927.6,927.6
3337,1.0,129.79,150.0,150.0
3338,1.0,2284.8,2650.37,2650.37
3339,1.0,163.79,190.0,190.0
3340,1.0,0.0,0.0,0.0
3341,1.0,14889.29,14889.29,14889.29
